Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Winter,01/12/2024,31/12/2024,Sorek,'50221070718,עיריית ראשון לציון - Lv - אדר 5,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341910794,LOW_VOLTAGE,17.32,0.0,303.978,1082.417,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,5.252,10.418,12.481,303.978,1082.417,0.0,0.0,0.0,0.0,0.0,0.0,135.852,559.24,0.0,0.0,0.0,0.0,0.0,0.0,159.649,568.485,216.341,205.443,-56.692,363.043,99.767,99.767,0.0,0.0,0.0,0.0,0.0,723.243,1000077987,33.042,23.798,9.245,756.286,
Winter,01/12/2024,31/12/2024,Sorek,'50221070717,עיריית ראשון לציון - Lv - אדר 7,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341875555,LOW_VOLTAGE,55.43,0.0,47.534,562.635,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,16.808,10.418,12.481,47.534,562.635,0.0,0.0,0.0,0.0,0.0,0.0,21.244,290.69,0.0,0.0,0.0,0.0,0.0,0.0,24.965,295.496,33.83,106.788,-8.865,188.708,99.767,99.767,0.0,0.0,0.0,0.0,0.0,351.641,1000077983,8.527,3.721,4.805,360.168,
Winter,01/12/2024,31/12/2024,Sorek,'50221027753,"עיריית ראשון לציון - Lv - אח""י להב 1",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341777017,LOW_VOLTAGE,55.43,0.0,41.503,950.858,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,16.808,10.418,12.481,41.503,950.858,0.0,0.0,0.0,0.0,0.0,0.0,18.548,491.269,0.0,0.0,0.0,0.0,0.0,0.0,21.797,499.391,29.538,180.473,-7.74,318.918,99.767,99.767,0.0,0.0,0.0,0.0,0.0,549.525,1000077959,11.37,3.249,8.121,560.895,
Winter,01/12/2024,31/12/2024,Sorek,'50221029529,"עיריית ראשון לציון - Lv - אח""י משגב ע""י 92 פינת מבצע נועה 16",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341840965,LOW_VOLTAGE,27.71,0.0,127.937,1274.865,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,8.402,10.418,12.481,127.937,1274.865,0.0,0.0,0.0,0.0,0.0,0.0,57.177,658.67,0.0,0.0,0.0,0.0,0.0,0.0,67.193,669.559,91.053,241.969,-23.86,427.59,99.767,99.767,0.0,0.0,0.0,0.0,0.0,747.149,1000077963,20.904,10.016,10.889,768.053,
Winter,01/12/2024,31/12/2024,Sorek,'50323129246,עיריית ראשון לציון - Lv - ארנון משה 7,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342104285,LOW_VOLTAGE,43.65,0.0,115.025,657.79,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,13.236,10.418,12.481,115.025,657.79,0.0,0.0,0.0,0.0,0.0,0.0,51.406,339.853,0.0,0.0,0.0,0.0,0.0,0.0,60.411,345.471,81.863,124.849,-21.452,220.623,99.767,99.767,0.0,0.0,0.0,0.0,0.0,427.394,1000078090,14.623,9.005,5.618,442.018,
Winter,01/12/2024,31/12/2024,Sorek,'50221068480,עיריית ראשון לציון - Lv - בית הלוי 3,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342072724,LOW_VOLTAGE,43.65,0.0,47.763,716.697,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,13.236,10.418,12.481,47.763,716.697,0.0,0.0,0.0,0.0,0.0,0.0,21.346,370.288,0.0,0.0,0.0,0.0,0.0,0.0,25.085,376.409,33.993,136.029,-8.908,240.38,99.767,99.767,0.0,0.0,0.0,0.0,0.0,427.769,1000077981,9.861,3.739,6.121,437.629,
Winter,01/12/2024,31/12/2024,Sorek,'50221068482,עיריית ראשון לציון - Lv - בית הלוי 4,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342340399,LOW_VOLTAGE,43.65,0.0,68.896,822.381,52.52,52.52,71.17,18.98,0.0,0.0,44.6913,51.6659,13.236,10.418,12.481,68.896,822.381,0.0,0.0,0.0,0.0,0.0,0.0,30.791,424.891,0.0,0.0,0.0,0.0,0.0,0.0,36.184,431.915,49.033,156.088,-12.849,275.827,99.767,99.767,0.0,0.0,0.0,0.0,0.0,491.816,1000077982,12.418,5.394,7.024,504.234,
Winter,01/12/2024,31/12/2024,Sorek,'50323164862,עיריית ראשון לציון - Lv - בן צבי יצחק מול 35,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342466160,LOW_VOLTAGE,55.43,0.0,757.604,1375.4,99.61,36.12,71.17,18.98,0.0,0.0,91.7813,35.2659,16.808,28.947,12.461,757.604,1375.4,0.0,0.0,0.0,0.0,0.0,0.0,695.339,485.047,0.0,0.0,0.0,0.0,0.0,0.0,754.649,496.794,539.187,261.051,215.463,235.744,99.767,99.767,0.0,0.0,0.0,0.0,0.0,1238.602,1000078105,71.058,59.311,11.747,1309.659,
Winter,01/12/2024,31/12/2024,Sorek,'50221059042,עיריית ראשון לציון - Lv - בר אברהם 5,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342026605,LOW_VOLTAGE,43.65,0.0,763.145,1678.507,99.61,36.12,71.17,18.98,0.0,0.0,91.7813,35.2659,13.236,28.947,12.461,763.145,1678.507,0.0,0.0,0.0,0.0,0.0,0.0,700.424,591.941,0.0,0.0,0.0,0.0,0.0,0.0,760.169,606.277,543.13,318.581,217.038,287.696,99.767,99.767,0.0,0.0,0.0,0.0,0.0,1347.009,1000077972,74.08,59.744,14.336,1421.089,
Winter,01/12/2024,31/12/2024,Sorek,'50221065107,עיריית ראשון לציון - Lv - ברית יוסף X20 מאור,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342480216,LOW_VOLTAGE,55.43,0.0,2767.597,4945.792,99.61,36.12,71.17,18.98,0.0,0.0,91.7813,35.2659,16.808,28.947,12.461,2767.597,4945.792,0.0,0.0,0.0,0.0,0.0,0.0,2540.137,1744.178,0.0,0.0,0.0,0.0,0.0,0.0,2756.803,1786.42,1969.699,938.711,787.105,847.709,99.767,99.767,0.0,0.0,0.0,0.0,0.0,4342.53,1000077979,258.909,216.667,42.242,4601.439,
