Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221070718,עיריית ראשון לציון - Lv - אדר 5,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341910794,LOW_VOLTAGE,17.32,0.0,341.505,2473.91,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,5.252,10.418,12.481,316.396,2473.251,25.109,0.659,0.0,0.0,25.109,0.659,158.598,1278.684,13.187,0.346,0.0,0.0,13.187,0.346,179.358,1299.298,74.311,450.499,105.047,848.799,98.907,98.844,0.0,0.0,0.0,0.0,0.0,1478.967,1000056679,27.84,7.573,20.267,1506.807,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221070717,עיריית ראשון לציון - Lv - אדר 7,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341875555,LOW_VOLTAGE,55.43,0.0,25.71,559.083,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,16.808,10.418,12.481,23.383,558.722,2.327,0.361,0.0,0.0,2.327,0.361,11.721,288.862,1.222,0.19,0.0,0.0,1.222,0.19,13.503,293.63,5.594,101.809,7.908,191.821,98.907,98.844,0.0,0.0,0.0,0.0,0.0,341.702,1000056673,5.138,0.56,4.578,346.84,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221027753,"עיריית ראשון לציון - Lv - אח""י להב 1",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341777017,LOW_VOLTAGE,55.43,0.0,23.963,826.486,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,16.808,10.418,12.481,22.78,826.261,1.183,0.225,0.0,0.0,1.183,0.225,11.419,427.182,0.621,0.118,0.0,0.0,0.621,0.118,12.585,434.07,5.214,150.503,7.371,283.567,98.907,98.844,0.0,0.0,0.0,0.0,0.0,479.047,1000056649,7.316,0.545,6.771,486.363,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221029529,"עיריית ראשון לציון - Lv - אח""י משגב ע""י 92 פינת מבצע נועה 16",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341840965,LOW_VOLTAGE,27.71,0.0,87.629,1424.603,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,8.402,10.418,12.481,82.838,1424.066,4.791,0.537,0.0,0.0,4.791,0.537,41.524,736.25,2.516,0.282,0.0,0.0,2.516,0.282,46.023,748.201,19.068,259.42,26.955,488.781,98.907,98.844,0.0,0.0,0.0,0.0,0.0,811.874,1000056652,13.652,1.983,11.67,825.526,
Spring/Fall,01/10/2024,31/10/2024,Virtual,'50323211559,עיריית ראשון לציון - Lv - אלקלעי X30 מקלט,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341891241,LOW_VOLTAGE,17.32,0.0,57.077,281.863,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,5.252,10.418,12.481,57.077,281.863,0.0,0.0,0.0,0.0,0.0,0.0,21.242,97.075,0.0,0.0,0.0,0.0,0.0,0.0,22.608,99.385,12.42,51.327,10.188,48.058,99.818,99.818,0.0,0.0,0.0,0.0,0.0,146.468,1000053358,3.676,1.366,2.31,150.144,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221068480,עיריית ראשון לציון - Lv - בית הלוי 3,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342072724,LOW_VOLTAGE,43.65,0.0,28.603,642.536,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,13.236,10.418,12.481,27.343,642.411,1.26,0.125,0.0,0.0,1.26,0.125,13.706,332.13,0.662,0.066,0.0,0.0,0.662,0.066,15.022,337.46,6.224,117.006,8.798,220.454,98.907,98.844,0.0,0.0,0.0,0.0,0.0,382.699,1000056672,5.919,0.654,5.264,388.617,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221068482,עיריית ראשון לציון - Lv - בית הלוי 4,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342340399,LOW_VOLTAGE,43.65,0.0,45.497,902.777,52.52,52.52,21.76,18.21,0.0,0.0,50.1264,51.7005,13.236,10.418,12.481,43.275,902.435,2.222,0.342,0.0,0.0,2.222,0.342,21.692,466.564,1.167,0.18,0.0,0.0,1.167,0.18,23.895,474.138,9.9,164.396,13.995,309.743,98.907,98.844,0.0,0.0,0.0,0.0,0.0,525.738,1000056671,8.431,1.036,7.395,534.169,
Spring/Fall,01/10/2024,31/10/2024,Virtual,'50221032818,עיריית ראשון לציון - Lv - בית הערבה גן ציבורי,עיריית ראשון לציון,,Streetlight,11.0,4.5,0.0,0.0,5,'345647257,LOW_VOLTAGE,55.43,0.0,0.0,0.006,51.16,51.16,21.76,18.21,0.0,0.0,48.7664,50.3406,16.808,10.418,12.481,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.002,99.966,99.966,0.0,0.0,0.0,0.0,0.0,39.71,1000053309,0.0,0.0,0.0,39.71,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221059042,עיריית ראשון לציון - Lv - בר אברהם 5,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342026605,LOW_VOLTAGE,43.65,0.0,345.976,1673.025,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,13.236,28.947,12.461,326.884,1669.371,19.092,3.654,0.0,0.0,19.092,3.654,121.654,574.941,7.562,1.288,0.0,0.0,7.562,1.288,137.041,589.909,75.284,304.658,61.757,285.251,98.566,98.503,0.0,0.0,0.0,0.0,0.0,760.089,1000056662,21.504,7.824,13.68,781.593,
Spring/Fall,01/10/2024,31/10/2024,Sorek,'50221065107,עיריית ראשון לציון - Lv - ברית יוסף X20 מאור,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342480216,LOW_VOLTAGE,55.43,0.0,1530.186,6572.28,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,16.808,28.947,12.461,1445.06,6556.679,85.126,15.601,0.0,0.0,85.126,15.601,537.799,2258.156,33.718,5.501,0.0,0.0,33.718,5.501,606.107,2317.386,332.968,1196.812,273.138,1120.574,98.566,98.503,0.0,0.0,0.0,0.0,0.0,2893.391,1000056667,88.318,34.589,53.729,2981.708,
