Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50323198315,עיריית ראשון לציון - Lv - אברבנאל 35 8315,עיריית ראשון לציון,CSiE-iy6DB5oLMVJ4cbBx,General,11,4.5,0,0,5,'341871353,LOW_VOLTAGE,17.32,1,15.79,585.85,54.25,54.25,21.05,17.61,0,0,51.93,53.46,5.04,10.97,0,15.79,585.85,0,0,0,0,0,0,8.2,313.18,0,0,0,0,0,0,8.57,317.82,3.33,103.17,5.24,214.66,96.91,96.91,92,0,0,0,60.73,337.39,1000138814,5.01,0.37,4.64,342.4,Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50221027753,"עיריית ראשון לציון - Lv - אח""י להב 1",עיריית ראשון לציון,GtA_6YXzXtwrjEE3wxK_A,General,11,4.5,0,0,5,'341777017,LOW_VOLTAGE,55.43,1,35.23,"1,060.51",54.25,54.25,21.05,17.61,0,0,51.93,53.46,16.13,10.97,13.13,35.23,"1,060.51",0,0,0,0,0,0,18.3,566.92,0,0,0,0,0,0,19.11,575.33,7.42,186.76,11.7,388.57,96.91,96.91,92,0,0,0,112.58,625.44,1000138847,9.22,0.82,8.4,634.66,Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'6722004727,עיריית ראשון לציון - Lv - אלחנן Xסחרוב רמזו 135,עיריית ראשון לציון,qtvlk5HQ8VuDY0b-oXUXT,TOU LV,11,4.5,0,0,5,'342483663,LOW_VOLTAGE,9.2,1,44.58,260.27,42.18,37.8,21.05,17.61,0,0,39.86,37.01,2.68,30.47,13.12,44.58,260.27,0,0,0,0,0,0,17.77,96.32,0,0,0,0,0,0,18.8,98.38,9.38,45.83,9.42,52.55,96.91,96.91,92,0,0,0,28.86,160.35,1000138790,3.1,1.03,2.06,163.44,Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'6723102249,עיריית ראשון לציון - Lv - בלקינד שמשון Xירושלים,עיריית ראשון לציון,td3Bzg7cETk0007luiZuR,General,11,4.5,0,0,5,'342480009,LOW_VOLTAGE,9.2,1,27.75,162.12,54.25,54.25,21.05,17.61,0,0,51.93,53.46,2.68,9.47,13.19,27.75,162.12,0,0,0,0,0,0,14.41,86.66,0,0,0,0,0,0,15.06,87.95,5.84,28.55,9.21,59.4,96.91,96.91,92,0,0,0,22.75,126.41,1000138816,1.93,0.64,1.28,128.34,Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'51019023280,עיריית ראשון לציון - Lv - גיסין X10,עיריית ראשון לציון,4idwUXyBoOOtZyElSzXKm,TOU LV,11,4.5,0,0,5,'341663728,LOW_VOLTAGE,55.43,1,"1,091.17","3,110.82",42.18,37.8,21.05,17.61,0,0,39.86,37.01,16.13,30.47,13.12,"1,091.17","3,110.82",0,0,0,0,0,0,434.99,"1,151.24",0,0,0,0,0,0,460.26,"1,175.89",229.69,547.82,230.56,628.08,96.91,96.91,92,0,0,0,296.27,"1,645.94",1000138848,49.92,25.27,24.65,"1,695.86",Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50323200174,עיריית ראשון לציון - Lv - גלילי ישראל התקומה מאור,עיריית ראשון לציון,bbK09IoLZLWCsp8MKiHll,TOU LV,11,4.5,0,0,5,'342476954,LOW_VOLTAGE,55.43,1,"2,434.46","6,929.88",42.18,37.8,21.05,17.61,0,0,39.86,37.01,16.13,30.47,13.12,"2,434.46","6,929.88",0,0,0,0,0,0,970.49,"2,564.58",0,0,0,0,0,0,"1,026.86","2,619.49",512.45,"1,220.35",514.4,"1,399.14",96.91,96.91,92,0,0,0,647.06,"3,594.78",1000138825,111.29,56.37,54.92,"3,706.06",Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50323133018,עיריית ראשון לציון - Lv - דרך המכבים 46א,עיריית ראשון לציון,9TcwElwISBPlL2KXadrW4,TOU LV,11,4.5,0,0,5,'348265057,LOW_VOLTAGE,43.65,1,523.72,"2,413.88",42.18,37.8,21.05,17.61,0,0,39.86,37.01,12.7,30.47,13.12,523.72,"2,413.88",0,0,0,0,0,0,208.78,893.32,0,0,0,0,0,0,220.9,912.45,110.24,425.08,110.66,487.36,96.91,96.91,92,0,0,0,208.51,"1,158.38",1000138786,31.25,12.13,19.13,"1,189.63",Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50323214832,עיריית ראשון לציון - Lv - החוחית 3,עיריית ראשון לציון,VnW-7a39nSfRyipUC9Hjt,General,11,4.5,0,0,5,'341714808,LOW_VOLTAGE,43.65,1,102.18,"1,314.06",54.25,54.25,21.05,17.61,0,0,51.93,53.46,12.7,10.97,13.13,102.18,"1,314.06",0,0,0,0,0,0,53.07,702.46,0,0,0,0,0,0,55.43,712.88,21.51,231.41,33.92,481.47,96.91,96.91,92,0,0,0,142.62,792.33,1000138839,12.78,2.37,10.41,805.11,Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'50323536181,"עיריית ראשון לציון - Lv - המהר""ל מפרג _עובדיה",עיריית ראשון לציון,gFQt_1o0cjthi_9AA6G2f,TOU LV,11,4.5,0,0,5,'342658373,LOW_VOLTAGE,55.43,1,776.18,"2,276.43",42.18,37.8,21.05,17.61,0,0,39.86,37.01,16.13,30.47,13.12,776.18,"2,276.43",0,0,0,0,0,0,309.42,842.45,0,0,0,0,0,0,327.39,860.49,163.39,400.88,164.01,459.61,96.91,96.91,92,0,0,0,218.09,"1,211.59",1000138817,36.01,17.97,18.04,"1,247.60",Site
Spring/Fall,01/11/2025,30/11/2025,Virtual,'73922007881,עיריית ראשון לציון - Lv - הנורית 10,עיריית ראשון לציון,6nvVAX_zsUXKiDY-O_SID,TOU LV,11,4.5,0,0,5,'347581079,LOW_VOLTAGE,110.85,5,447.1,"3,193.39",42.18,37.8,21.05,17.61,0,0,39.86,37.01,32.25,140.35,102.2,447.1,"3,193.39",0,0,0,0,0,0,178.23,"1,181.80",0,0,0,0,0,0,188.59,"1,207.10",94.11,562.36,94.47,644.75,96.91,96.91,92,0,0,0,294.27,"1,634.83",1000138852,35.66,10.35,25.31,"1,670.49",Site
