Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Winter,01/01/2025,31/01/2025,Sorek,'6723102249,עיריית ראשון לציון - Lv - בלקינד שמשון Xירושלים,עיריית ראשון לציון,td3Bzg7cETk0007luiZuR,Residential,11.0,4.5,0.0,0.0,5,'342480009,LOW_VOLTAGE,9.2,1.0,58.338,221.888,54.25,54.25,68.86,18.36,0.0,0.0,46.6754,53.4238,2.766,9.784,13.626,58.338,221.888,0.0,0.0,0.0,0.0,0.0,0.0,27.229,118.541,0.0,0.0,0.0,0.0,0.0,0.0,31.648,120.374,40.172,40.739,-8.523,79.636,100.0,100.0,0.0,0.0,0.0,0.0,30.95,171.947,1000093046,6.252,4.419,1.833,178.199,
Winter,01/01/2025,31/01/2025,Sorek,'73614010689,עיריית ראשון לציון - Lv - בני יהודה 30 מאור,עיריית ראשון לציון,XNr8wc-b4j4xJRAkNp3YA,TOU LV,11.0,4.5,0.0,0.0,5,'342602244,LOW_VOLTAGE,69.28,1.0,1234.378,1622.109,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,20.83,145.029,105.607,1234.378,1622.109,0.0,0.0,0.0,0.0,0.0,0.0,1169.27,613.057,0.0,0.0,0.0,0.0,0.0,0.0,1262.769,626.459,849.993,297.819,412.776,328.639,100.0,100.0,0.0,0.0,0.0,0.0,369.683,2053.792,1000093182,106.901,93.499,13.402,2160.693,
Winter,01/01/2025,31/01/2025,Sorek,'6722004730,עיריית ראשון לציון - Lv - בסקינד נדב Xמשה דיין,עיריית ראשון לציון,nDOr2bS_YbmiXJQuv7WxB,TOU LV,11.0,4.5,0.0,0.0,5,'341807772,LOW_VOLTAGE,9.2,1.0,109.463,406.493,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,2.766,31.482,13.555,109.463,406.493,0.0,0.0,0.0,0.0,0.0,0.0,103.689,153.629,0.0,0.0,0.0,0.0,0.0,0.0,111.981,156.988,75.376,74.632,36.604,82.355,100.0,100.0,0.0,0.0,0.0,0.0,54.922,305.122,1000093036,11.65,8.291,3.358,316.772,
Winter,01/01/2025,31/01/2025,Sorek,'50322015326,עיריית ראשון לציון - Lv - גולדה מאיר 11,עיריית ראשון לציון,cg43B8y9OS4m5IoME1Dx7,Residential,11.0,4.5,0.0,0.0,5,'341912553,LOW_VOLTAGE,55.43,1.0,192.468,978.659,54.25,54.25,68.86,18.36,0.0,0.0,46.6754,53.4238,16.665,11.333,13.565,192.468,978.659,0.0,0.0,0.0,0.0,0.0,0.0,89.835,522.837,0.0,0.0,0.0,0.0,0.0,0.0,104.414,530.923,132.533,179.682,-28.12,351.241,100.0,100.0,0.0,0.0,0.0,0.0,117.762,654.236,1000093163,22.664,14.579,8.086,676.9,
Winter,01/01/2025,31/01/2025,Sorek,'6723052551,עיריית ראשון לציון - Lv - גולדה מאיר גלילי,עיריית ראשון לציון,RYTn3wVbRyWS9i8h3x6su,TOU LV,11.0,4.5,0.0,0.0,5,'342436487,LOW_VOLTAGE,9.2,1.0,110.444,374.324,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,2.766,31.482,13.555,110.444,374.324,0.0,0.0,0.0,0.0,0.0,0.0,104.619,141.471,0.0,0.0,0.0,0.0,0.0,0.0,112.984,144.564,76.052,68.726,36.932,75.838,100.0,100.0,0.0,0.0,0.0,0.0,52.901,293.893,1000093078,11.458,8.366,3.093,305.352,
Winter,01/01/2025,31/01/2025,Sorek,'51019023280,עיריית ראשון לציון - Lv - גיסין X10,עיריית ראשון לציון,4idwUXyBoOOtZyElSzXKm,TOU LV,11.0,4.5,0.0,0.0,5,'341663728,LOW_VOLTAGE,55.43,1.0,1645.864,2861.087,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,1645.864,2861.087,0.0,0.0,0.0,0.0,0.0,0.0,1559.051,1081.313,0.0,0.0,0.0,0.0,0.0,0.0,1683.719,1104.952,1133.342,525.296,550.377,579.656,100.0,100.0,0.0,0.0,0.0,0.0,486.372,2702.068,1000093093,148.306,124.668,23.638,2850.374,
Winter,01/01/2025,31/01/2025,Sorek,'50323200174,עיריית ראשון לציון - Lv - גלילי ישראל התקומה מאור,עיריית ראשון לציון,bbK09IoLZLWCsp8MKiHll,TOU LV,11.0,4.5,0.0,0.0,5,'342476954,LOW_VOLTAGE,55.43,1.0,3991.368,6998.688,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,3991.368,6998.688,0.0,0.0,0.0,0.0,0.0,0.0,3780.839,2645.07,0.0,0.0,0.0,0.0,0.0,0.0,4083.169,2702.893,2748.456,1284.959,1334.713,1417.934,100.0,100.0,0.0,0.0,0.0,0.0,1167.77,6487.612,1000093059,360.153,302.33,57.823,6847.766,
Winter,01/01/2025,31/01/2025,Sorek,'50322025500,עיריית ראשון לציון - Lv - גלילי ישראל מאור-מכבי,עיריית ראשון לציון,GWUZwdg0pwZgW0KYjU7iN,TOU LV,11.0,4.5,0.0,0.0,5,'342761704,LOW_VOLTAGE,55.43,1.0,835.314,1461.636,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,835.314,1461.636,0.0,0.0,0.0,0.0,0.0,0.0,791.255,552.408,0.0,0.0,0.0,0.0,0.0,0.0,854.526,564.484,575.197,268.356,279.329,296.127,100.0,100.0,0.0,0.0,0.0,0.0,252.966,1405.365,1000093132,75.348,63.272,12.076,1480.713,
Winter,01/01/2025,31/01/2025,Sorek,'50323198939,עיריית ראשון לציון - Lv - גן יגאל אלון,עיריית ראשון לציון,7WK4tN48rAh1d679WpZeo,TOU LV,11.0,4.5,0.0,0.0,5,'341999082,LOW_VOLTAGE,55.43,1.0,427.142,754.805,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,427.142,754.805,0.0,0.0,0.0,0.0,0.0,0.0,404.612,285.269,0.0,0.0,0.0,0.0,0.0,0.0,436.966,291.506,294.13,138.582,142.836,152.923,100.0,100.0,0.0,0.0,0.0,0.0,135.285,751.584,1000093133,38.59,32.354,6.236,790.175,
Winter,01/01/2025,31/01/2025,Sorek,'50323133018,עיריית ראשון לציון - Lv - דרך המכבים 46א,עיריית ראשון לציון,9TcwElwISBPlL2KXadrW4,TOU LV,11.0,4.5,0.0,0.0,5,'348265057,LOW_VOLTAGE,43.65,1.0,355.243,1190.319,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,13.124,31.482,13.555,355.243,1190.319,0.0,0.0,0.0,0.0,0.0,0.0,336.505,449.867,0.0,0.0,0.0,0.0,0.0,0.0,363.414,459.701,244.62,218.543,118.793,241.159,100.0,100.0,0.0,0.0,0.0,0.0,152.016,844.533,1000093012,36.743,26.908,9.834,881.276,
