Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73614010689,עיריית ראשון לציון - Lv - בני יהודה 30 מאור,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342602244,LOW_VOLTAGE,69.28,0.0,485.797,976.812,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,20.33,129.049,93.974,485.797,976.812,0.0,0.0,0.0,0.0,0.0,0.0,180.796,336.42,0.0,0.0,0.0,0.0,0.0,0.0,192.424,344.424,105.709,177.878,86.715,166.547,100.0,100.0,100.0,0.0,0.0,0.0,0.0,760.568,1000058058,19.633,11.628,8.004,780.201,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73718000005,עיריית ראשון לציון - Lv - בר לב חיים 3,עיריית ראשון לציון,,Residential,4.558,1.56,0.0,0.0,5,'345917481,LOW_VOLTAGE,110.85,0.0,118.85,1284.7,52.52,52.52,21.76,18.21,0.0,0.0,51.5283,52.2359,32.528,137.272,93.974,118.85,1284.7,0.0,0.0,0.0,0.0,0.0,0.0,61.241,671.074,0.0,0.0,0.0,0.0,0.0,0.0,62.42,674.724,25.862,233.944,36.558,440.781,100.0,100.0,100.0,0.0,0.0,0.0,0.0,996.09,1000058070,4.829,1.179,3.65,1000.918,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723051676,עיריית ראשון לציון - Lv - בר לב חיים רבין,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342536081,LOW_VOLTAGE,9.2,0.0,63.556,361.722,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,63.556,361.722,0.0,0.0,0.0,0.0,0.0,0.0,23.653,124.579,0.0,0.0,0.0,0.0,0.0,0.0,25.175,127.543,13.83,65.87,11.345,61.674,100.0,100.0,100.0,0.0,0.0,0.0,0.0,191.004,1000058026,4.485,1.521,2.964,195.49,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73510076319,עיריית ראשון לציון - Lv - בשארי 13,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342418099,LOW_VOLTAGE,218.24,0.0,380.788,4164.738,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,64.041,129.049,93.974,380.788,4164.738,0.0,0.0,0.0,0.0,0.0,0.0,141.715,1434.359,0.0,0.0,0.0,0.0,0.0,0.0,150.83,1468.486,82.859,758.399,67.971,710.088,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1863.138,1000058056,43.242,9.115,34.128,1906.38,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73719000835,עיריית ראשון לציון - Lv - גדעון 3,עיריית ראשון לציון,,Residential,4.558,1.56,0.0,0.0,5,'346191193,LOW_VOLTAGE,110.85,0.0,62.9,1225.65,52.52,52.52,21.76,18.21,0.0,0.0,51.5283,52.2359,32.528,137.272,93.974,62.9,1225.65,0.0,0.0,0.0,0.0,0.0,0.0,32.411,640.229,0.0,0.0,0.0,0.0,0.0,0.0,33.035,643.711,13.687,223.191,19.348,420.521,100.0,100.0,100.0,0.0,0.0,0.0,0.0,936.414,1000058074,4.106,0.624,3.482,940.52,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052551,עיריית ראשון לציון - Lv - גולדה מאיר גלילי,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342436487,LOW_VOLTAGE,9.2,0.0,65.832,412.236,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,65.832,412.236,0.0,0.0,0.0,0.0,0.0,0.0,24.5,141.976,0.0,0.0,0.0,0.0,0.0,0.0,26.076,145.354,14.325,75.068,11.751,70.286,100.0,100.0,100.0,0.0,0.0,0.0,0.0,209.248,1000058027,4.954,1.576,3.378,214.202,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723105388,"עיריית ראשון לציון - Lv - גיבשטיין יהושע ע""י 29 רמזור מהבהב ליד לביהס מישור הנוף",עיריית ראשון לציון,,Residential,4.558,1.56,0.0,0.0,5,'342758507,LOW_VOLTAGE,9.2,0.0,5.906,32.99,52.52,52.52,21.76,18.21,0.0,0.0,51.5283,52.2359,2.7,8.705,12.128,5.906,32.99,0.0,0.0,0.0,0.0,0.0,0.0,3.043,17.233,0.0,0.0,0.0,0.0,0.0,0.0,3.102,17.326,1.285,6.007,1.817,11.319,100.0,100.0,100.0,0.0,0.0,0.0,0.0,43.808,1000058050,0.152,0.059,0.094,43.961,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73719006864,עיריית ראשון לציון - Lv - דוד אלעזר 4,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'346619437,LOW_VOLTAGE,138.56,0.0,78.25,2105.6,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,40.659,129.049,93.974,78.25,2105.6,0.0,0.0,0.0,0.0,0.0,0.0,29.122,725.18,0.0,0.0,0.0,0.0,0.0,0.0,30.995,742.435,17.027,383.43,13.968,359.005,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1017.984,1000058078,19.127,1.873,17.254,1037.112,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723061978,עיריית ראשון לציון - Lv - דרך המכבים X,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342612825,LOW_VOLTAGE,9.2,0.0,68.317,471.062,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,68.317,471.062,0.0,0.0,0.0,0.0,0.0,0.0,25.425,162.236,0.0,0.0,0.0,0.0,0.0,0.0,27.06,166.096,14.866,85.78,12.195,80.316,100.0,100.0,100.0,0.0,0.0,0.0,0.0,230.433,1000058044,5.495,1.635,3.86,235.929,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6722042430,עיריית ראשון לציון - Lv - דרך המכבים טוליפמן רמזור מאור 19 2430,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342122555,LOW_VOLTAGE,9.2,0.0,34.314,239.611,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,34.314,239.611,0.0,0.0,0.0,0.0,0.0,0.0,12.77,82.523,0.0,0.0,0.0,0.0,0.0,0.0,13.592,84.487,7.467,43.633,6.125,40.854,100.0,100.0,100.0,0.0,0.0,0.0,0.0,138.066,1000058021,2.785,0.821,1.963,140.85,
