Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Summer,01/08/2024,31/08/2024,Virtual,'50221070718,עיריית ראשון לציון - Lv - אדר 5,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341910794,LOW_VOLTAGE,17.32,0.0,779.407,3046.226,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,5.252,10.418,12.481,779.407,3046.226,0.0,0.0,0.0,0.0,0.0,0.0,311.307,1569.35,0.0,0.0,0.0,0.0,0.0,0.0,409.345,1599.878,891.252,678.395,-481.907,921.483,99.829,99.829,0.0,0.0,0.0,0.0,0.0,1908.808,1000059677,128.565,98.038,30.528,2037.374,
Summer,01/08/2024,31/08/2024,Virtual,'50221070717,עיריית ראשון לציון - Lv - אדר 7,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341875555,LOW_VOLTAGE,55.43,0.0,45.658,513.473,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,16.808,10.418,12.481,45.658,513.473,0.0,0.0,0.0,0.0,0.0,0.0,18.236,264.53,0.0,0.0,0.0,0.0,0.0,0.0,23.98,269.676,52.21,114.35,-28.23,155.326,99.829,99.829,0.0,0.0,0.0,0.0,0.0,322.474,1000059676,10.889,5.743,5.146,333.363,
Summer,01/08/2024,31/08/2024,Virtual,'50221027753,"עיריית ראשון לציון - Lv - אח""י להב 1",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341777017,LOW_VOLTAGE,55.43,0.0,43.312,936.434,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,16.808,10.418,12.481,43.312,936.434,0.0,0.0,0.0,0.0,0.0,0.0,17.299,482.431,0.0,0.0,0.0,0.0,0.0,0.0,22.747,491.815,49.527,208.544,-26.78,283.271,99.829,99.829,0.0,0.0,0.0,0.0,0.0,539.437,1000059655,14.832,5.448,9.384,554.27,
Summer,01/08/2024,31/08/2024,Virtual,'50221029529,"עיריית ראשון לציון - Lv - אח""י משגב ע""י 92 פינת מבצע נועה 16",עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'341840965,LOW_VOLTAGE,27.71,0.0,197.063,1196.939,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,8.402,10.418,12.481,197.063,1196.939,0.0,0.0,0.0,0.0,0.0,0.0,78.71,616.637,0.0,0.0,0.0,0.0,0.0,0.0,103.497,628.632,225.342,266.558,-121.844,362.074,99.829,99.829,0.0,0.0,0.0,0.0,0.0,726.649,1000059659,36.783,24.788,11.995,763.432,
Summer,01/08/2024,31/08/2024,Virtual,'50323129246,עיריית ראשון לציון - Lv - ארנון משה 7,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342104285,LOW_VOLTAGE,43.65,0.0,153.039,647.137,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,13.236,10.418,12.481,153.039,647.137,0.0,0.0,0.0,0.0,0.0,0.0,61.126,333.391,0.0,0.0,0.0,0.0,0.0,0.0,80.376,339.876,175.0,144.117,-94.624,195.759,99.829,99.829,0.0,0.0,0.0,0.0,0.0,430.652,1000059742,25.735,19.25,6.485,456.388,
Summer,01/08/2024,31/08/2024,Virtual,'50221068480,עיריית ראשון לציון - Lv - בית הלוי 3,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342072724,LOW_VOLTAGE,43.65,0.0,40.83,721.881,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,13.236,10.418,12.481,40.83,721.881,0.0,0.0,0.0,0.0,0.0,0.0,16.308,371.898,0.0,0.0,0.0,0.0,0.0,0.0,21.444,379.132,46.689,160.763,-25.245,218.369,99.829,99.829,0.0,0.0,0.0,0.0,0.0,424.341,1000059674,12.37,5.136,7.234,436.711,
Summer,01/08/2024,31/08/2024,Virtual,'50221068482,עיריית ראשון לציון - Lv - בית הלוי 4,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'342340399,LOW_VOLTAGE,43.65,0.0,85.669,964.714,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,13.236,10.418,12.481,85.669,964.714,0.0,0.0,0.0,0.0,0.0,0.0,34.217,497.0,0.0,0.0,0.0,0.0,0.0,0.0,44.993,506.668,97.963,214.842,-52.969,291.826,99.829,99.829,0.0,0.0,0.0,0.0,0.0,567.352,1000059675,20.444,10.776,9.668,587.796,
Summer,01/08/2024,31/08/2024,Virtual,'50221032818,עיריית ראשון לציון - Lv - בית הערבה גן ציבורי,עיריית ראשון לציון,,Streetlight,11.0,4.5,0.0,0.0,5,'345647257,LOW_VOLTAGE,55.43,0.0,0.0,0.001,51.16,51.16,114.35,22.27,0.0,0.0,38.5815,50.1579,16.808,10.418,12.481,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,99.829,99.829,0.0,0.0,0.0,0.0,0.0,39.708,1000059662,0.0,0.0,0.0,39.708,
Summer,01/08/2024,31/08/2024,Virtual,'50323164862,עיריית ראשון לציון - Lv - בן צבי יצחק מול 35,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342466160,LOW_VOLTAGE,55.43,0.0,423.815,1350.863,142.11,41.88,114.35,22.27,0.0,0.0,129.5315,40.8779,16.808,28.947,12.461,423.815,1350.863,0.0,0.0,0.0,0.0,0.0,0.0,548.974,552.204,0.0,0.0,0.0,0.0,0.0,0.0,602.283,565.741,484.632,300.837,117.651,264.904,99.829,99.829,0.0,0.0,0.0,0.0,0.0,1159.393,1000059752,66.847,53.31,13.538,1226.24,
Summer,01/08/2024,31/08/2024,Virtual,'50221059042,עיריית ראשון לציון - Lv - בר אברהם 5,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342026605,LOW_VOLTAGE,43.65,0.0,273.656,1139.939,142.11,41.88,114.35,22.27,0.0,0.0,129.5315,40.8779,13.236,28.947,12.461,273.656,1139.939,0.0,0.0,0.0,0.0,0.0,0.0,354.471,465.983,0.0,0.0,0.0,0.0,0.0,0.0,388.893,477.406,312.926,253.864,75.967,223.542,99.829,99.829,0.0,0.0,0.0,0.0,0.0,875.097,1000059666,45.846,34.422,11.424,920.943,
Summer,01/08/2024,31/08/2024,Virtual,'50221065107,עיריית ראשון לציון - Lv - ברית יוסף X20 מאור,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342480216,LOW_VOLTAGE,55.43,0.0,1682.783,5224.789,142.11,41.88,114.35,22.27,0.0,0.0,129.5315,40.8779,16.808,28.947,12.461,1682.783,5224.789,0.0,0.0,0.0,0.0,0.0,0.0,2179.734,2135.781,0.0,0.0,0.0,0.0,0.0,0.0,2391.403,2188.142,1924.262,1163.561,467.141,1024.581,99.829,99.829,0.0,0.0,0.0,0.0,0.0,4373.731,1000059672,264.029,211.669,52.36,4637.76,
Summer,01/08/2024,31/08/2024,Virtual,'50322056351,עיריית ראשון לציון - Lv - גדולי ישראל 17,עיריית ראשון לציון,,Residential,11.0,4.5,0.0,0.0,5,'345463969,LOW_VOLTAGE,55.43,0.0,511.108,1183.422,52.52,52.52,114.35,22.27,0.0,0.0,39.9415,51.5179,16.808,10.418,12.481,511.108,1183.422,0.0,0.0,0.0,0.0,0.0,0.0,204.144,609.674,0.0,0.0,0.0,0.0,0.0,0.0,268.434,621.533,584.452,263.548,-316.018,357.985,99.829,99.829,0.0,0.0,0.0,0.0,0.0,853.525,1000059703,76.149,64.29,11.86,929.674,
